0.099251,0.054525,0.046770,0.022845,0.023408,0.000207,0.000271,0.191842,0.190154,0.075215,0.050957,0.001959,0.006734,0.063229,0.069189,0.047582,0.043909,0.086023,0.086712,0.022834,0.056840,0.050448,0.108117,0.100595,0.134974,0.039707,0.018126,0.000963,0.224835,0.208090,0.004118,0.009116,0.027717,0.042301,0.053403,0.078420,0.096215,0.028591,0.016688,0.028828,0.026062,0.034061,0.032314,0.074107,0.071877,0.185176,0.195944,0.026818,0.027166,0.126029,0.123741,0.000001
0.099140,0.053280,0.045970,0.022900,0.023033,0.000183,0.000254,0.193835,0.191503,0.077246,0.049814,0.001191,0.007106,0.061860,0.069055,0.046126,0.042651,0.087182,0.087884,0.024038,0.055810,0.049657,0.108172,0.101868,0.124088,0.038693,0.017448,0.001083,0.216053,0.225054,0.004066,0.009314,0.027729,0.042529,0.053855,0.081298,0.093965,0.029358,0.018848,0.031866,0.028197,0.033214,0.031489,0.069457,0.066707,0.172505,0.183715,0.025981,0.026676,0.117230,0.117429,0.000001
0.097923,0.053490,0.046659,0.023763,0.023358,0.000178,0.000248,0.194499,0.192821,0.079780,0.048391,0.000862,0.007537,0.060124,0.068474,0.043768,0.040554,0.087307,0.088997,0.026762,0.054178,0.048363,0.107969,0.102644,0.113586,0.035988,0.016380,0.001148,0.204885,0.252876,0.004192,0.009640,0.027586,0.042639,0.054316,0.084922,0.092342,0.029488,0.020904,0.033932,0.029297,0.031736,0.030109,0.064011,0.061416,0.158503,0.169293,0.026338,0.027170,0.109685,0.111200,0.000001
0.097064,0.053355,0.047533,0.024895,0.023950,0.000184,0.000247,0.192640,0.192738,0.082891,0.046189,0.000158,0.007962,0.057198,0.066171,0.040862,0.037944,0.088494,0.091274,0.029307,0.052069,0.046563,0.106391,0.101884,0.105948,0.033081,0.015705,0.001164,0.194245,0.284571,0.004398,0.009785,0.027180,0.041635,0.053576,0.086109,0.092086,0.028405,0.021553,0.035583,0.030118,0.030015,0.028507,0.058106,0.056201,0.145996,0.154532,0.026634,0.027455,0.103832,0.105600,0.000001
0.096393,0.052654,0.048094,0.026439,0.025218,0.000212,0.000264,0.186750,0.189293,0.087076,0.042747,0.000000,0.008633,0.051787,0.060272,0.038009,0.035401,0.093048,0.097118,0.031475,0.049570,0.044258,0.103220,0.099493,0.097878,0.030318,0.015162,0.001109,0.183003,0.315157,0.004807,0.009576,0.026909,0.040335,0.051940,0.086009,0.092276,0.025712,0.020428,0.037285,0.031358,0.028046,0.026549,0.050707,0.049645,0.134165,0.139595,0.026710,0.027313,0.099371,0.100617,0.000000
0.095998,0.050971,0.047011,0.029075,0.027827,0.000284,0.000327,0.176593,0.181541,0.091890,0.038385,0.000000,0.009662,0.043050,0.050786,0.036027,0.033733,0.104918,0.110709,0.032970,0.046975,0.041889,0.098825,0.095952,0.087870,0.028264,0.015086,0.000903,0.166619,0.330816,0.005546,0.008594,0.027419,0.040129,0.049406,0.084888,0.091389,0.023727,0.020416,0.038992,0.033312,0.026268,0.024803,0.041998,0.041346,0.124357,0.127418,0.027047,0.027325,0.096835,0.097210,0.000000
0.097420,0.049131,0.044389,0.032180,0.030728,0.000350,0.000386,0.167345,0.174115,0.096731,0.033993,0.000000,0.010781,0.034622,0.040497,0.034622,0.032623,0.117200,0.126182,0.033832,0.044934,0.040207,0.095091,0.093620,0.082257,0.026933,0.015417,0.000718,0.150768,0.333740,0.006435,0.007181,0.028438,0.040998,0.046436,0.083063,0.091114,0.025190,0.022703,0.039674,0.034506,0.025447,0.024068,0.035895,0.035380,0.121806,0.122553,0.027854,0.028040,0.098769,0.097472,0.000000
0.099421,0.047787,0.042046,0.034911,0.033228,0.000386,0.000419,0.160797,0.168164,0.100693,0.030498,0.000000,0.011468,0.027766,0.031822,0.034227,0.032419,0.126174,0.138570,0.034515,0.044156,0.039390,0.092251,0.091985,0.080284,0.026162,0.015922,0.000663,0.136299,0.326716,0.007084,0.006200,0.029226,0.041306,0.042817,0.079473,0.090444,0.028156,0.025848,0.039688,0.034972,0.025140,0.024080,0.031366,0.031695,0.121746,0.119295,0.028072,0.028309,0.102478,0.098955,0.000000
0.099679,0.047124,0.040707,0.035901,0.034216,0.000379,0.000412,0.158873,0.165667,0.101622,0.029593,0.000000,0.011430,0.023527,0.026426,0.034538,0.032767,0.126939,0.141861,0.035879,0.044058,0.039178,0.090195,0.090081,0.076984,0.025661,0.015819,0.000857,0.121475,0.319297,0.007268,0.005969,0.029235,0.041005,0.040559,0.077007,0.086517,0.030091,0.027413,0.038752,0.034315,0.024556,0.023860,0.028117,0.029024,0.116864,0.111445,0.027659,0.027881,0.103626,0.099263,0.000000
0.097805,0.047234,0.040132,0.034654,0.033115,0.000371,0.000401,0.160055,0.165420,0.098336,0.031884,0.000000,0.010660,0.021474,0.023283,0.034686,0.033674,0.123879,0.139133,0.037744,0.044170,0.039280,0.089502,0.088105,0.069755,0.024746,0.015207,0.001233,0.109898,0.324853,0.007148,0.006066,0.028510,0.040292,0.041296,0.078126,0.082139,0.026751,0.025427,0.037658,0.033287,0.023559,0.023009,0.023649,0.024420,0.100843,0.093999,0.027315,0.027732,0.098225,0.095018,0.000000
0.097050,0.043947,0.036842,0.035338,0.033986,0.000345,0.000369,0.160966,0.165084,0.096403,0.033642,0.000000,0.010498,0.018875,0.020118,0.034144,0.034293,0.129369,0.142859,0.039646,0.044031,0.039265,0.089889,0.087213,0.060144,0.022645,0.015320,0.001206,0.108550,0.346796,0.007438,0.005521,0.027555,0.038795,0.042321,0.079642,0.080583,0.020179,0.018947,0.037390,0.033226,0.022234,0.021708,0.018665,0.018503,0.082382,0.076102,0.027440,0.027934,0.092944,0.091109,0.000000
0.098155,0.038355,0.031670,0.037801,0.036753,0.000297,0.000309,0.160949,0.163556,0.096252,0.034241,0.000000,0.010737,0.016109,0.017340,0.033896,0.034683,0.142365,0.153740,0.041626,0.044340,0.039549,0.091657,0.087736,0.053838,0.020512,0.016434,0.000915,0.119062,0.378488,0.008140,0.004529,0.026603,0.036721,0.042574,0.080719,0.082294,0.014426,0.011661,0.037669,0.033792,0.021020,0.020699,0.016294,0.014808,0.073781,0.070075,0.027970,0.028514,0.093709,0.091435,0.000000
0.100327,0.033931,0.027699,0.040408,0.039773,0.000266,0.000275,0.158985,0.160664,0.096971,0.034230,0.000733,0.010940,0.013177,0.014023,0.034699,0.035561,0.156392,0.165548,0.043490,0.044971,0.040100,0.093551,0.088406,0.053753,0.019553,0.018194,0.000522,0.135900,0.398387,0.008938,0.003471,0.026083,0.034569,0.042320,0.080887,0.084891,0.009291,0.005559,0.037454,0.034214,0.020168,0.020276,0.017371,0.015126,0.077681,0.076333,0.028762,0.029700,0.100988,0.096624,0.000000
0.103130,0.029386,0.023766,0.042547,0.042162,0.000243,0.000253,0.157518,0.159101,0.097606,0.034127,0.002288,0.011099,0.010580,0.009521,0.035260,0.036292,0.167813,0.173893,0.044885,0.045403,0.040430,0.094736,0.088674,0.059951,0.019963,0.020388,0.000150,0.155723,0.408367,0.009632,0.002424,0.025375,0.032242,0.041081,0.079064,0.087704,0.004094,0.000000,0.037771,0.035372,0.019529,0.019807,0.020880,0.018581,0.089213,0.089594,0.029066,0.030506,0.112494,0.105195,0.000000
