0.078787,0.075574,0.072817,0.007177,0.007872,0.000223,0.000265,0.191491,0.189449,0.045066,0.089441,0.010700,0.002567,0.093543,0.097619,0.067109,0.063690,0.049929,0.047237,0.018351,0.062335,0.056031,0.111462,0.101264,0.158116,0.048906,0.021574,0.000885,0.224913,0.153908,0.001701,0.010280,0.028957,0.036375,0.052158,0.068686,0.087706,0.053252,0.036742,0.008375,0.009694,0.039384,0.035881,0.100388,0.096142,0.290910,0.299084,0.025047,0.024161,0.134868,0.130735,0.000000
0.079572,0.074684,0.073119,0.006815,0.006915,0.000239,0.000286,0.193803,0.191769,0.047940,0.086817,0.009504,0.003092,0.097911,0.102271,0.067324,0.064009,0.048480,0.046083,0.018087,0.062533,0.056052,0.113878,0.104619,0.152833,0.048820,0.020979,0.001063,0.227168,0.155066,0.001619,0.010397,0.028969,0.036754,0.052476,0.070763,0.086574,0.056570,0.039717,0.008731,0.009703,0.039261,0.035750,0.099991,0.095269,0.286806,0.295646,0.024329,0.023552,0.132121,0.128889,0.000000
0.079243,0.073560,0.073301,0.006865,0.006278,0.000301,0.000346,0.192521,0.191781,0.049975,0.085101,0.008680,0.003436,0.098038,0.103284,0.066555,0.063513,0.049701,0.049009,0.018059,0.061734,0.055589,0.114316,0.105527,0.152350,0.048613,0.020652,0.001102,0.230935,0.160485,0.001629,0.010263,0.029623,0.037524,0.053154,0.073621,0.086659,0.055160,0.038660,0.009517,0.010073,0.039115,0.035601,0.099179,0.094285,0.282691,0.291974,0.024322,0.023672,0.130968,0.128956,0.000000
0.079918,0.072017,0.073126,0.007568,0.006183,0.000348,0.000386,0.189366,0.190885,0.051888,0.083480,0.007581,0.003696,0.094747,0.100903,0.064680,0.061757,0.052364,0.053903,0.018057,0.060131,0.054248,0.112896,0.104794,0.157327,0.049027,0.020722,0.001041,0.232416,0.166679,0.001842,0.009812,0.030426,0.037972,0.053420,0.074588,0.088185,0.055209,0.038294,0.010268,0.010549,0.039027,0.035494,0.098123,0.093524,0.287247,0.295604,0.024908,0.024381,0.132568,0.131072,0.000001
0.080555,0.071463,0.073877,0.008764,0.006731,0.000376,0.000401,0.185536,0.189645,0.054717,0.080870,0.005828,0.004131,0.089111,0.095367,0.061765,0.058643,0.055032,0.057987,0.017669,0.057892,0.051947,0.108890,0.102381,0.158304,0.049550,0.020739,0.000817,0.211832,0.167243,0.002121,0.009454,0.031724,0.038611,0.052169,0.073304,0.088890,0.061373,0.044297,0.011071,0.010873,0.039306,0.036012,0.092864,0.089469,0.292347,0.298813,0.025750,0.025055,0.133500,0.131353,0.000000
0.078430,0.071119,0.074492,0.009751,0.007290,0.000430,0.000443,0.178569,0.184889,0.056440,0.080338,0.005223,0.004511,0.081283,0.087471,0.060160,0.056933,0.060336,0.063824,0.017599,0.055677,0.049908,0.103238,0.098134,0.149495,0.050178,0.020867,0.000692,0.181728,0.166716,0.002382,0.008956,0.032902,0.039223,0.049699,0.072696,0.086800,0.068921,0.053495,0.011413,0.010952,0.039718,0.036575,0.083881,0.081242,0.293301,0.299975,0.026041,0.024966,0.132076,0.129916,0.000000
0.077227,0.071648,0.074402,0.010650,0.007905,0.000465,0.000472,0.174002,0.181774,0.058070,0.080392,0.004691,0.005029,0.074855,0.079931,0.059346,0.056006,0.063825,0.069553,0.018154,0.054184,0.048924,0.100070,0.095949,0.140595,0.050477,0.021238,0.000644,0.156455,0.164222,0.002760,0.008408,0.033888,0.040282,0.047598,0.072922,0.083623,0.079406,0.064502,0.010749,0.010179,0.040585,0.037264,0.077351,0.075073,0.296166,0.302106,0.026748,0.025682,0.132603,0.129768,0.000000
0.077129,0.071950,0.074040,0.011459,0.008349,0.000457,0.000469,0.173699,0.181561,0.059664,0.080204,0.003880,0.005284,0.072126,0.076350,0.058985,0.055677,0.063895,0.071597,0.019076,0.054127,0.048953,0.099521,0.095947,0.134413,0.049922,0.021484,0.000706,0.139456,0.161304,0.002968,0.008244,0.033991,0.040285,0.045667,0.072720,0.080520,0.087925,0.072640,0.010193,0.009282,0.041261,0.037896,0.073137,0.071821,0.295443,0.298859,0.026819,0.025909,0.133301,0.128939,0.000000
0.075136,0.073472,0.074997,0.010236,0.006976,0.000438,0.000457,0.176004,0.182554,0.057794,0.082881,0.004248,0.004810,0.073218,0.077065,0.059704,0.056542,0.057576,0.066565,0.020420,0.054326,0.049277,0.100011,0.095700,0.125328,0.049196,0.020982,0.000939,0.124057,0.155596,0.002879,0.008552,0.034289,0.041222,0.045933,0.074441,0.076359,0.095011,0.079855,0.008965,0.008062,0.041400,0.037939,0.070015,0.069418,0.287781,0.289961,0.027017,0.026215,0.130289,0.126203,0.000000
0.071616,0.075246,0.076108,0.008191,0.004946,0.000444,0.000461,0.177839,0.183016,0.054393,0.087292,0.006160,0.004370,0.076531,0.079461,0.060411,0.057936,0.051473,0.060330,0.020980,0.054263,0.049526,0.100462,0.094774,0.114595,0.047657,0.020260,0.001162,0.112669,0.153925,0.002658,0.008790,0.034636,0.042106,0.047593,0.076803,0.073736,0.097202,0.083639,0.007467,0.006671,0.041317,0.037697,0.066280,0.065836,0.272874,0.275930,0.027342,0.026806,0.123675,0.121141,0.000000
0.068852,0.074385,0.074863,0.007688,0.004586,0.000451,0.000459,0.177701,0.182019,0.052521,0.090483,0.008408,0.004400,0.076991,0.079158,0.060084,0.058688,0.051869,0.059737,0.021470,0.053577,0.049176,0.099307,0.092592,0.105271,0.045823,0.020182,0.001145,0.109138,0.162304,0.002695,0.008430,0.034784,0.041564,0.048250,0.077632,0.073428,0.093443,0.080445,0.006745,0.006047,0.040708,0.037103,0.061696,0.060884,0.253730,0.260424,0.027481,0.027201,0.118574,0.116593,0.000000
0.067511,0.073258,0.073214,0.007412,0.004937,0.000461,0.000459,0.177240,0.180965,0.051074,0.091546,0.010038,0.004336,0.076854,0.077900,0.059669,0.058792,0.054699,0.060972,0.022226,0.053068,0.048795,0.098128,0.090492,0.104421,0.045603,0.020447,0.001057,0.111310,0.170547,0.002849,0.007825,0.035165,0.040616,0.048409,0.077555,0.074754,0.089878,0.077396,0.005955,0.005261,0.040437,0.037125,0.059105,0.057514,0.244478,0.255250,0.028074,0.028013,0.119397,0.115506,0.000000
0.067264,0.073403,0.073453,0.006274,0.004467,0.000493,0.000489,0.176323,0.178610,0.049302,0.091659,0.010460,0.003718,0.076157,0.076992,0.059728,0.058799,0.056338,0.060610,0.022690,0.052588,0.048528,0.097388,0.088179,0.109182,0.046858,0.020587,0.001029,0.119014,0.175167,0.002898,0.007492,0.036154,0.040461,0.048384,0.077115,0.077988,0.086947,0.075369,0.004965,0.004129,0.040673,0.037714,0.056362,0.054454,0.238419,0.249301,0.028512,0.028580,0.120818,0.115289,0.000000
0.067197,0.072514,0.073139,0.005652,0.004170,0.000516,0.000509,0.176048,0.176465,0.046504,0.093646,0.010812,0.002867,0.076160,0.077297,0.061163,0.059957,0.056489,0.058762,0.023872,0.052527,0.048912,0.097671,0.086641,0.110736,0.047449,0.020052,0.001062,0.132110,0.178870,0.002934,0.007454,0.037086,0.041034,0.048899,0.078698,0.081634,0.083462,0.074254,0.004798,0.003897,0.040529,0.037763,0.053514,0.051193,0.228630,0.237286,0.028897,0.028814,0.120535,0.114701,0.000000
0.065157,0.071716,0.074123,0.005726,0.004616,0.000479,0.000470,0.176144,0.173640,0.041368,0.100012,0.012401,0.001767,0.073138,0.076741,0.063832,0.061884,0.055335,0.055831,0.025679,0.052568,0.049988,0.099501,0.086813,0.108910,0.046241,0.018477,0.001293,0.158171,0.188669,0.002739,0.008105,0.036760,0.041088,0.049557,0.081827,0.085391,0.075124,0.068183,0.006035,0.004602,0.039258,0.036618,0.052929,0.049944,0.218037,0.223250,0.029368,0.028834,0.118398,0.114472,0.000000
0.063584,0.071647,0.075686,0.006489,0.006419,0.000390,0.000387,0.174440,0.171527,0.037454,0.104738,0.013807,0.001103,0.067284,0.073562,0.065047,0.062635,0.054083,0.055015,0.026664,0.052622,0.050690,0.101935,0.088451,0.110213,0.043240,0.017001,0.001397,0.190121,0.192732,0.002543,0.008917,0.035258,0.040072,0.049131,0.081749,0.088028,0.068281,0.060964,0.006424,0.004770,0.037353,0.034715,0.057426,0.053971,0.216565,0.220169,0.030340,0.029025,0.119770,0.117844,0.000000
0.065123,0.073210,0.075865,0.007300,0.008067,0.000335,0.000329,0.174178,0.173483,0.035308,0.105660,0.014293,0.001138,0.065899,0.072623,0.063825,0.062629,0.051787,0.055209,0.025184,0.053117,0.051220,0.103439,0.089920,0.120189,0.043125,0.016256,0.001359,0.217466,0.185680,0.002441,0.009009,0.034439,0.040126,0.049267,0.079425,0.088725,0.068339,0.059496,0.005018,0.004146,0.037177,0.034411,0.067198,0.062912,0.229450,0.232710,0.031665,0.030056,0.125385,0.124494,0.000000
0.069558,0.074583,0.076204,0.007567,0.008519,0.000293,0.000269,0.178167,0.180161,0.033040,0.107316,0.014875,0.001310,0.068682,0.075427,0.062707,0.062747,0.049080,0.053085,0.022854,0.055017,0.052945,0.107614,0.094301,0.134729,0.046683,0.016006,0.001402,0.242831,0.176296,0.002245,0.008928,0.034204,0.040449,0.051059,0.079022,0.089575,0.074260,0.065252,0.003751,0.003858,0.038937,0.035676,0.080234,0.075173,0.256936,0.262266,0.031882,0.030571,0.132995,0.133172,0.000000
0.077057,0.076431,0.077726,0.006397,0.006808,0.000200,0.000158,0.187671,0.192042,0.029473,0.111413,0.015691,0.000916,0.073775,0.081711,0.062050,0.062554,0.041342,0.044150,0.022499,0.058507,0.055712,0.116397,0.103274,0.151779,0.050722,0.015626,0.001651,0.283237,0.186726,0.001918,0.009413,0.033702,0.039588,0.055116,0.084257,0.092309,0.077264,0.067200,0.003372,0.003457,0.041512,0.037764,0.095384,0.089561,0.283149,0.291425,0.031439,0.030401,0.140894,0.142212,0.000000
0.085410,0.078375,0.079510,0.004145,0.003200,0.000110,0.000068,0.197354,0.201884,0.026065,0.112706,0.015135,0.000000,0.077130,0.085128,0.061456,0.061528,0.031808,0.034190,0.025081,0.062007,0.057870,0.125805,0.112010,0.171666,0.055244,0.016324,0.001583,0.333643,0.219009,0.001933,0.009208,0.034168,0.039204,0.061261,0.092990,0.094720,0.075308,0.065023,0.003898,0.003175,0.043606,0.040017,0.108052,0.101115,0.303608,0.305950,0.032791,0.031742,0.148304,0.149019,0.000000
0.092151,0.079763,0.078643,0.003419,0.001910,0.000010,0.000000,0.200130,0.203436,0.027048,0.107526,0.012354,0.000000,0.070718,0.079216,0.059553,0.059098,0.027596,0.030896,0.027909,0.064570,0.058682,0.129883,0.116494,0.172700,0.056138,0.017520,0.001290,0.343926,0.240852,0.002189,0.008890,0.033484,0.038026,0.066538,0.102014,0.094230,0.067697,0.056880,0.004575,0.003735,0.043255,0.040833,0.112065,0.104632,0.292386,0.288961,0.034022,0.033190,0.148963,0.149271,0.000000
0.095620,0.080544,0.076680,0.003427,0.002434,0.000000,0.000000,0.203760,0.207009,0.026956,0.104633,0.010464,0.000000,0.066288,0.076398,0.057403,0.057123,0.024572,0.025135,0.030717,0.066019,0.059365,0.132290,0.120465,0.156724,0.054156,0.017355,0.001367,0.344020,0.260276,0.002227,0.009249,0.032155,0.037543,0.071479,0.112377,0.091851,0.062988,0.050472,0.004889,0.004027,0.041945,0.040232,0.112719,0.104682,0.270308,0.267801,0.035359,0.033921,0.145233,0.145413,0.000000
0.096706,0.082865,0.077174,0.003589,0.002870,0.000000,0.000000,0.207550,0.210144,0.027811,0.102160,0.009391,0.000000,0.064829,0.075111,0.056281,0.055825,0.024633,0.022402,0.033161,0.066634,0.060139,0.134186,0.123828,0.137135,0.050883,0.016958,0.001272,0.344771,0.283679,0.002128,0.009692,0.031502,0.038098,0.074481,0.119574,0.089740,0.061261,0.047856,0.005396,0.003804,0.041172,0.039830,0.110591,0.102701,0.248645,0.248779,0.037190,0.034761,0.140610,0.140198,0.000000
0.096581,0.085412,0.079071,0.003765,0.003095,0.000000,0.000000,0.209801,0.210838,0.030322,0.099258,0.008968,0.000000,0.063303,0.072697,0.055834,0.054777,0.026426,0.022135,0.035335,0.066592,0.060398,0.134790,0.125258,0.120408,0.047568,0.016864,0.001169,0.353174,0.313758,0.002028,0.010127,0.030831,0.038036,0.075947,0.123902,0.088319,0.057036,0.043207,0.006534,0.003854,0.040409,0.039331,0.107652,0.100273,0.228322,0.231532,0.038458,0.035283,0.137288,0.136503,0.000000
0.096454,0.087356,0.081889,0.003553,0.002892,0.000000,0.000000,0.210597,0.210624,0.032343,0.097433,0.008816,0.000000,0.063073,0.071250,0.056544,0.054549,0.029000,0.023780,0.037535,0.066431,0.060525,0.135005,0.126112,0.107980,0.045182,0.017061,0.001046,0.372820,0.348102,0.001990,0.010393,0.030295,0.037512,0.077534,0.127098,0.087830,0.051228,0.038099,0.008169,0.004450,0.039550,0.038710,0.104752,0.098624,0.211811,0.217096,0.039547,0.035942,0.136349,0.135464,0.000000
0.096213,0.088759,0.085388,0.002032,0.001704,0.000000,0.000000,0.209404,0.210095,0.033364,0.095708,0.008513,0.000000,0.065510,0.072395,0.057810,0.054952,0.032388,0.028581,0.038906,0.065878,0.060465,0.136442,0.127486,0.100770,0.042583,0.018195,0.000874,0.417484,0.409390,0.001953,0.010627,0.029390,0.035857,0.080606,0.130964,0.091880,0.044841,0.034289,0.011397,0.006258,0.038498,0.037963,0.102170,0.098226,0.196436,0.200873,0.040378,0.036970,0.136232,0.135435,0.000000
0.097374,0.089002,0.087286,0.000386,0.000326,0.000000,0.000000,0.207712,0.210910,0.033605,0.092767,0.007201,0.000047,0.068791,0.073914,0.058142,0.055909,0.038726,0.038306,0.042044,0.065390,0.060856,0.139772,0.130294,0.095060,0.039723,0.019975,0.000602,0.463935,0.491324,0.002217,0.010480,0.029028,0.035049,0.084873,0.138110,0.098581,0.040341,0.032939,0.014574,0.008627,0.037824,0.036796,0.099501,0.096143,0.180385,0.182187,0.041968,0.038895,0.136637,0.136019,0.000000
0.097950,0.090013,0.089313,0.000000,0.000000,0.000000,0.000000,0.207494,0.211271,0.032872,0.090139,0.005133,0.000000,0.070532,0.073149,0.057919,0.055924,0.041631,0.044282,0.048045,0.065464,0.061860,0.141090,0.132208,0.091829,0.037569,0.020821,0.000391,0.465740,0.559678,0.002435,0.010427,0.029555,0.035828,0.087757,0.144364,0.104286,0.037505,0.031031,0.015851,0.009854,0.036661,0.035328,0.092586,0.089413,0.172653,0.168862,0.043475,0.040764,0.136892,0.134797,0.000000
0.097998,0.092195,0.091035,0.000000,0.000000,0.000000,0.000000,0.207472,0.210367,0.030704,0.090028,0.004898,0.000000,0.068347,0.071162,0.057785,0.056102,0.042998,0.045325,0.053318,0.065365,0.061755,0.140780,0.132995,0.091134,0.035663,0.020517,0.000619,0.474138,0.627206,0.002368,0.011221,0.028663,0.034305,0.089200,0.148245,0.107865,0.034070,0.029550,0.015386,0.008942,0.035289,0.034339,0.087648,0.084809,0.173316,0.166006,0.044157,0.041655,0.137962,0.136010,0.000000
0.100041,0.091732,0.090792,0.000000,0.000000,0.000000,0.000000,0.207856,0.208167,0.030088,0.086480,0.003571,0.000000,0.063735,0.068642,0.056892,0.055819,0.045690,0.050733,0.057639,0.065495,0.060931,0.142081,0.135353,0.089837,0.035694,0.020727,0.000617,0.476249,0.677839,0.002738,0.011084,0.028839,0.034653,0.091800,0.150621,0.110500,0.036048,0.031632,0.015605,0.008845,0.034605,0.033371,0.081472,0.079520,0.172020,0.165239,0.045073,0.043547,0.138771,0.137474,0.000000
0.100165,0.088906,0.086846,0.000000,0.000000,0.000000,0.000000,0.207922,0.204772,0.030736,0.083613,0.002748,0.000000,0.062414,0.066900,0.055131,0.054435,0.048513,0.055458,0.060310,0.064783,0.059621,0.140796,0.135016,0.087513,0.034532,0.021404,0.000523,0.484351,0.703907,0.003307,0.010588,0.028500,0.033870,0.090136,0.148381,0.111349,0.038523,0.034577,0.016182,0.009178,0.033680,0.032274,0.076130,0.074784,0.167578,0.166041,0.045577,0.045009,0.141746,0.137908,0.000001
